version,file_path,smell_count,subtype
v2.37.14,benchmarks/dispatch.py,2,Unclassified
v2.37.14,docs/conf.py,2,Docs
v2.37.14,examples/add_command_line_argument.py,0,Utils
v2.37.14,examples/basic.py,0,Utils
v2.37.14,examples/bottlenecked_server.py,0,Utils
v2.37.14,examples/browse_docs_sequence_test.py,0,Utils
v2.37.14,examples/browse_docs_test.py,1,Utils
v2.37.14,examples/csrf_form_authentication.py,1,Utils
v2.37.14,examples/custom_messages.py,2,Utils
v2.37.14,examples/custom_shape/double_wave.py,0,Utils
v2.37.14,examples/custom_shape/stages.py,0,Utils
v2.37.14,examples/custom_shape/staging_user_classes.py,0,Utils
v2.37.14,examples/custom_shape/step_load.py,0,Utils
v2.37.14,examples/custom_shape/wait_user_count.py,1,Utils
v2.37.14,examples/custom_wait_function.py,0,Utils
v2.37.14,examples/custom_xmlrpc_client/server.py,0,Utils
v2.37.14,examples/custom_xmlrpc_client/xmlrpc_locustfile.py,0,Utils
v2.37.14,examples/debugging.py,0,Utils
v2.37.14,examples/debugging_advanced.py,0,Utils
v2.37.14,examples/dispatch_test_scripts/locustfile.py,0,Utils
v2.37.14,examples/dynamic_user_credentials.py,0,Utils
v2.37.14,examples/events.py,0,Utils
v2.37.14,examples/extend_web_ui.py,1,Utils
v2.37.14,examples/fast_http_locust.py,0,Utils
v2.37.14,examples/grpc/grpc_user.py,1,Utils
v2.37.14,examples/grpc/hello_pb2.py,0,Utils
v2.37.14,examples/grpc/hello_pb2_grpc.py,0,Utils
v2.37.14,examples/grpc/hello_server.py,1,Utils
v2.37.14,examples/grpc/locustfile.py,1,Utils
v2.37.14,examples/locustfile.py,1,Utils
v2.37.14,examples/manual_stats_reporting.py,0,Utils
v2.37.14,examples/mongodb/locustfile.py,0,Utils
v2.37.14,examples/multiple_hosts.py,0,Utils
v2.37.14,examples/nested_inline_tasksets.py,0,Utils
v2.37.14,examples/open_closed_workload.py,0,Utils
v2.37.14,examples/openai_ex.py,0,Utils
v2.37.14,examples/postgres/locustfile.py,0,Utils
v2.37.14,examples/response_validations.py,1,Utils
v2.37.14,examples/rest.py,2,Utils
v2.37.14,examples/sdk_session_patching/session_patch_locustfile.py,0,Utils
v2.37.14,examples/semaphore_wait.py,0,Utils
v2.37.14,examples/stop_on_threshold.py,0,Utils
v2.37.14,examples/terraform/aws/plan/basic.py,0,Utils
v2.37.14,examples/test_data_management.py,1,Utils
v2.37.14,examples/testdata_from_csv.py,0,Utils
v2.37.14,examples/use_as_lib.py,1,Utils
v2.37.14,examples/web_ui_auth/basic.py,0,Utils
